date,mean_temperature,city
2004-06-01,28.01,manaus
2004-07-01,28.48,manaus
2004-08-01,28.85,manaus
2004-09-01,29.14,manaus
2004-10-01,29.48,manaus
2004-11-01,30.28,manaus
2004-12-01,28.8,manaus
2005-01-01,29.18,manaus
2005-02-01,28.34,manaus
2005-03-01,28.05,manaus
2005-04-01,28.25,manaus
2005-05-01,28.74,manaus
2005-06-01,29.08,manaus
2005-07-01,28.83,manaus
2005-08-01,30.04,manaus
2005-09-01,30.13,manaus
2005-10-01,30.47,manaus
2005-11-01,29.41,manaus
2005-12-01,28.03,manaus
2006-01-01,28.54,manaus
2006-02-01,27.86,manaus
2006-03-01,28.22,manaus
2006-04-01,27.96,manaus
2006-05-01,27.68,manaus
2006-06-01,28.54,manaus
2006-07-01,28.87,manaus
2006-08-01,29.67,manaus
2006-09-01,30.15,manaus
2006-10-01,30.75,manaus
2006-11-01,28.55,manaus
2006-12-01,28.86,manaus
2007-01-01,27.58,manaus
2007-02-01,29.33,manaus
2007-03-01,27.76,manaus
2007-04-01,28.08,manaus
2007-05-01,28.45,manaus
2007-06-01,28.6,manaus
2007-07-01,28.84,manaus
2007-08-01,28.7,manaus
2007-09-01,29.22,manaus
2007-10-01,29.99,manaus
2007-11-01,29.71,manaus
2007-12-01,27.99,manaus
2008-01-01,27.56,manaus
2008-02-01,27.68,manaus
2008-03-01,27.21,manaus
2008-04-01,28.15,manaus
2008-05-01,27.63,manaus
2008-06-01,27.99,manaus
2008-07-01,29.11,manaus
2008-08-01,29.72,manaus
2008-09-01,29.18,manaus
2008-10-01,28.86,manaus
2008-11-01,28.65,manaus
2008-12-01,28.31,manaus
2009-01-01,27.48,manaus
2009-02-01,27.44,manaus
2009-03-01,27.89,manaus
2009-04-01,28.43,manaus
2009-05-01,28.05,manaus
2009-06-01,28.17,manaus
2009-07-01,,manaus
2009-08-01,,manaus
2009-09-01,,manaus
2009-10-01,,manaus
2009-11-01,,manaus
2009-12-01,,manaus
2010-01-01,,manaus
2010-02-01,,manaus
2010-03-01,,manaus
2010-04-01,,manaus
2010-05-01,,manaus
2010-06-01,,manaus
2010-07-01,,manaus
2010-08-01,,manaus
2010-09-01,,manaus
2010-10-01,,manaus
2010-11-01,,manaus
2010-12-01,,manaus
2011-01-01,,manaus
2011-02-01,,manaus
2011-03-01,,manaus
2011-04-01,,manaus
2011-05-01,,manaus
2011-06-01,,manaus
2011-07-01,,manaus
2011-08-01,,manaus
2011-09-01,,manaus
2011-10-01,,manaus
2011-11-01,,manaus
2011-12-01,,manaus
2012-01-01,,manaus
2012-02-01,,manaus
2012-03-01,,manaus
2012-04-01,28.2,manaus
2012-05-01,28.49,manaus
2012-06-01,28.7,manaus
2012-07-01,28.64,manaus
2012-08-01,29.59,manaus
2012-09-01,29.99,manaus
2012-10-01,30.05,manaus
2012-11-01,30.0,manaus
2012-12-01,28.1,manaus
2013-01-01,28.6,manaus
2013-02-01,27.6,manaus
2013-03-01,28.1,manaus
2013-04-01,28.59,manaus
2013-05-01,28.25,manaus
2013-06-01,29.24,manaus
2013-07-01,28.25,manaus
2013-08-01,29.09,manaus
2013-09-01,29.6,manaus
2013-10-01,30.05,manaus
2013-11-01,28.65,manaus
2013-12-01,29.4,manaus
2014-01-01,28.45,manaus
2014-02-01,27.65,manaus
2014-03-01,27.7,manaus
2014-04-01,28.6,manaus
2014-05-01,28.25,manaus
2014-06-01,28.75,manaus
2014-07-01,28.6,manaus
2014-08-01,29.65,manaus
2014-09-01,31.15,manaus
2014-10-01,28.89,manaus
2014-11-01,29.35,manaus
2014-12-01,29.3,manaus
2015-01-01,28.1,manaus
2015-02-01,28.59,manaus
2015-03-01,28.25,manaus
2015-04-01,28.45,manaus
2015-05-01,28.5,manaus
2015-06-01,29.0,manaus
2015-07-01,29.3,manaus
2015-08-01,30.8,manaus
2015-09-01,32.3,manaus
2015-10-01,31.65,manaus
2015-11-01,30.6,manaus
2015-12-01,30.15,manaus
2016-01-01,30.1,manaus
2016-02-01,,manaus
2016-03-01,28.45,manaus
2016-04-01,28.8,manaus
2016-05-01,29.15,manaus
2016-06-01,28.85,manaus
2016-07-01,29.25,manaus
2016-08-01,30.05,manaus
2016-09-01,29.55,manaus
2016-10-01,30.45,manaus
2016-11-01,29.9,manaus
2016-12-01,28.1,manaus
2017-01-01,27.85,manaus
2017-02-01,27.75,manaus
2017-03-01,27.95,manaus
2017-04-01,28.2,manaus
2017-05-01,29.3,manaus
2017-06-01,29.1,manaus
2017-07-01,28.8,manaus
2017-08-01,30.85,manaus
2017-09-01,29.8,manaus
2017-10-01,29.3,manaus
2017-11-01,29.5,manaus
2017-12-01,28.2,manaus
2018-01-01,28.05,manaus
2018-02-01,28.35,manaus
2018-03-01,28.65,manaus
2018-04-01,28.05,manaus
2018-05-01,28.2,manaus
2018-06-01,28.5,manaus
2018-07-01,29.15,manaus
2018-08-01,29.65,manaus
2018-09-01,30.4,manaus
2018-10-01,31.2,manaus
2018-11-01,29.9,manaus
2018-12-01,27.5,manaus
2019-01-01,27.95,manaus
2019-02-01,28.1,manaus
2019-03-01,28.95,manaus
2019-04-01,28.4,manaus
2019-05-01,28.2,manaus
2019-06-01,28.75,manaus
2019-07-01,29.1,manaus
2019-08-01,29.6,manaus
2019-09-01,30.4,manaus
2019-10-01,29.0,manaus
2019-11-01,,manaus
2019-12-01,,manaus
1942-01-01,,recife
1942-02-01,,recife
1942-03-01,,recife
1942-04-01,,recife
1942-05-01,,recife
1942-06-01,,recife
1942-07-01,,recife
1942-08-01,,recife
1942-09-01,,recife
1942-10-01,,recife
1942-11-01,,recife
1942-12-01,25.23,recife
1943-01-01,25.73,recife
1943-02-01,25.73,recife
1943-03-01,26.03,recife
1943-04-01,24.83,recife
1943-05-01,24.03,recife
1943-06-01,23.23,recife
1943-07-01,22.33,recife
1943-08-01,22.53,recife
1943-09-01,23.43,recife
1943-10-01,24.73,recife
1943-11-01,25.13,recife
1943-12-01,25.52,recife
1944-01-01,25.62,recife
1944-02-01,25.92,recife
1944-03-01,26.22,recife
1944-04-01,25.02,recife
1944-05-01,24.12,recife
1944-06-01,23.42,recife
1944-07-01,22.62,recife
1944-08-01,21.92,recife
1944-09-01,22.82,recife
1944-10-01,24.32,recife
1944-11-01,25.42,recife
1944-12-01,26.02,recife
1945-01-01,26.52,recife
1945-02-01,25.52,recife
1945-03-01,26.52,recife
1945-04-01,25.82,recife
1945-05-01,24.32,recife
1945-06-01,22.72,recife
1945-07-01,22.32,recife
1945-08-01,23.02,recife
1945-09-01,23.82,recife
1945-10-01,24.52,recife
1945-11-01,25.52,recife
1945-12-01,25.41,recife
1946-01-01,25.51,recife
1946-02-01,26.41,recife
1946-03-01,25.81,recife
1946-04-01,24.61,recife
1946-05-01,24.51,recife
1946-06-01,23.41,recife
1946-07-01,23.41,recife
1946-08-01,23.41,recife
1946-09-01,23.61,recife
1946-10-01,24.41,recife
1946-11-01,24.81,recife
1946-12-01,25.3,recife
1947-01-01,25.6,recife
1947-02-01,25.7,recife
1947-03-01,25.5,recife
1947-04-01,,recife
1947-05-01,24.0,recife
1947-06-01,23.3,recife
1947-07-01,23.1,recife
1947-08-01,23.2,recife
1947-09-01,23.6,recife
1947-10-01,24.9,recife
1947-11-01,25.5,recife
1947-12-01,,recife
1948-01-01,26.0,recife
1948-02-01,25.8,recife
1948-03-01,25.7,recife
1948-04-01,25.6,recife
1948-05-01,24.2,recife
1948-06-01,23.6,recife
1948-07-01,23.0,recife
1948-08-01,22.7,recife
1948-09-01,23.5,recife
1948-10-01,,recife
1948-11-01,25.1,recife
1948-12-01,25.69,recife
1949-01-01,25.89,recife
1949-02-01,26.09,recife
1949-03-01,26.49,recife
1949-04-01,25.63,recife
1949-05-01,24.23,recife
1949-06-01,23.63,recife
1949-07-01,23.03,recife
1949-08-01,22.63,recife
1949-09-01,24.03,recife
1949-10-01,25.13,recife
1949-11-01,25.53,recife
1949-12-01,26.13,recife
1950-01-01,26.33,recife
1950-02-01,27.03,recife
1950-03-01,25.93,recife
1950-04-01,24.13,recife
1950-05-01,23.83,recife
1950-06-01,23.33,recife
1950-07-01,22.53,recife
1950-08-01,22.43,recife
1950-09-01,23.83,recife
1950-10-01,24.83,recife
1950-11-01,25.43,recife
1950-12-01,,recife
1951-01-01,25.92,recife
1951-02-01,25.72,recife
1951-03-01,26.52,recife
1951-04-01,25.52,recife
1951-05-01,24.42,recife
1951-06-01,22.82,recife
1951-07-01,22.32,recife
1951-08-01,22.82,recife
1951-09-01,23.72,recife
1951-10-01,24.92,recife
1951-11-01,25.32,recife
1951-12-01,,recife
1952-01-01,26.21,recife
1952-02-01,26.81,recife
1952-03-01,25.71,recife
1952-04-01,25.21,recife
1952-05-01,24.21,recife
1952-06-01,23.51,recife
1952-07-01,23.01,recife
1952-08-01,22.81,recife
1952-09-01,24.31,recife
1952-10-01,24.61,recife
1952-11-01,25.31,recife
1952-12-01,25.81,recife
1953-01-01,25.81,recife
1953-02-01,26.21,recife
1953-03-01,26.11,recife
1953-04-01,25.41,recife
1953-05-01,24.51,recife
1953-06-01,23.11,recife
1953-07-01,22.91,recife
1953-08-01,22.81,recife
1953-09-01,24.41,recife
1953-10-01,24.81,recife
1953-11-01,25.41,recife
1953-12-01,25.9,recife
1954-01-01,26.1,recife
1954-02-01,26.5,recife
1954-03-01,26.4,recife
1954-04-01,25.6,recife
1954-05-01,24.1,recife
1954-06-01,23.6,recife
1954-07-01,22.6,recife
1954-08-01,22.6,recife
1954-09-01,23.8,recife
1954-10-01,24.4,recife
1954-11-01,24.8,recife
1954-12-01,25.59,recife
1955-01-01,25.89,recife
1955-02-01,25.29,recife
1955-03-01,24.69,recife
1955-04-01,24.69,recife
1955-05-01,23.79,recife
1955-06-01,22.99,recife
1955-07-01,22.39,recife
1955-08-01,22.49,recife
1955-09-01,23.79,recife
1955-10-01,24.59,recife
1955-11-01,25.19,recife
1955-12-01,,recife
1956-01-01,25.79,recife
1956-02-01,25.89,recife
1956-03-01,25.69,recife
1956-04-01,25.09,recife
1956-05-01,25.19,recife
1956-06-01,23.69,recife
1956-07-01,22.89,recife
1956-08-01,22.69,recife
1956-09-01,23.69,recife
1956-10-01,24.79,recife
1956-11-01,25.09,recife
1956-12-01,25.48,recife
1957-01-01,25.28,recife
1957-02-01,26.08,recife
1957-03-01,25.18,recife
1957-04-01,24.68,recife
1957-05-01,24.48,recife
1957-06-01,,recife
1957-07-01,23.18,recife
1957-08-01,23.58,recife
1957-09-01,24.48,recife
1957-10-01,,recife
1957-11-01,25.38,recife
1957-12-01,,recife
1958-01-01,26.07,recife
1958-02-01,26.07,recife
1958-03-01,26.37,recife
1958-04-01,25.77,recife
1958-05-01,24.37,recife
1958-06-01,23.77,recife
1958-07-01,,recife
1958-08-01,22.87,recife
1958-09-01,,recife
1958-10-01,24.87,recife
1958-11-01,25.27,recife
1958-12-01,25.57,recife
1959-01-01,25.87,recife
1959-02-01,,recife
1959-03-01,26.37,recife
1959-04-01,,recife
1959-05-01,24.47,recife
1959-06-01,23.67,recife
1959-07-01,23.27,recife
1959-08-01,23.37,recife
1959-09-01,23.77,recife
1959-10-01,25.17,recife
1959-11-01,25.27,recife
1959-12-01,25.94,recife
1960-01-01,26.04,recife
1960-02-01,26.44,recife
1960-03-01,25.14,recife
1960-04-01,,recife
1960-05-01,,recife
1960-06-01,24.34,recife
1960-07-01,,recife
1960-08-01,23.44,recife
1960-09-01,23.64,recife
1960-10-01,24.94,recife
1960-11-01,25.44,recife
1960-12-01,25.71,recife
1961-01-01,,recife
1961-02-01,25.61,recife
1961-03-01,,recife
1961-04-01,,recife
1961-05-01,,recife
1961-06-01,,recife
1961-07-01,,recife
1961-08-01,,recife
1961-09-01,,recife
1961-10-01,24.71,recife
1961-11-01,24.91,recife
1961-12-01,25.03,recife
1962-01-01,25.47,recife
1962-02-01,26.23,recife
1962-03-01,26.1,recife
1962-04-01,25.26,recife
1962-05-01,24.71,recife
1962-06-01,23.92,recife
1962-07-01,23.3,recife
1962-08-01,23.23,recife
1962-09-01,23.63,recife
1962-10-01,24.87,recife
1962-11-01,25.02,recife
1962-12-01,25.66,recife
1963-01-01,25.77,recife
1963-02-01,26.38,recife
1963-03-01,25.25,recife
1963-04-01,25.07,recife
1963-05-01,24.6,recife
1963-06-01,23.68,recife
1963-07-01,23.15,recife
1963-08-01,23.15,recife
1963-09-01,,recife
1963-10-01,24.91,recife
1963-11-01,26.0,recife
1963-12-01,26.01,recife
1964-01-01,25.95,recife
1964-02-01,26.12,recife
1964-03-01,25.9,recife
1964-04-01,25.54,recife
1964-05-01,25.08,recife
1964-06-01,24.02,recife
1964-07-01,23.54,recife
1964-08-01,23.39,recife
1964-09-01,23.16,recife
1964-10-01,,recife
1964-11-01,,recife
1964-12-01,,recife
1965-01-01,24.41,recife
1965-02-01,,recife
1965-03-01,24.92,recife
1965-04-01,,recife
1965-05-01,,recife
1965-06-01,,recife
1965-07-01,,recife
1965-08-01,,recife
1965-09-01,,recife
1965-10-01,,recife
1965-11-01,25.36,recife
1965-12-01,25.7,recife
1966-01-01,25.6,recife
1966-02-01,25.31,recife
1966-03-01,25.41,recife
1966-04-01,,recife
1966-05-01,25.21,recife
1966-06-01,24.45,recife
1966-07-01,23.97,recife
1966-08-01,23.5,recife
1966-09-01,23.79,recife
1966-10-01,24.65,recife
1966-11-01,25.45,recife
1966-12-01,25.79,recife
1967-01-01,26.28,recife
1967-02-01,26.53,recife
1967-03-01,25.73,recife
1967-04-01,25.44,recife
1967-05-01,25.03,recife
1967-06-01,24.48,recife
1967-07-01,23.71,recife
1967-08-01,23.53,recife
1967-09-01,24.5,recife
1967-10-01,24.98,recife
1967-11-01,24.89,recife
1967-12-01,25.03,recife
1968-01-01,25.32,recife
1968-02-01,,recife
1968-03-01,25.42,recife
1968-04-01,25.51,recife
1968-05-01,24.82,recife
1968-06-01,23.8,recife
1968-07-01,23.8,recife
1968-08-01,23.66,recife
1968-09-01,24.11,recife
1968-10-01,25.57,recife
1968-11-01,25.73,recife
1968-12-01,26.25,recife
1969-01-01,26.39,recife
1969-02-01,26.61,recife
1969-03-01,26.51,recife
1969-04-01,26.25,recife
1969-05-01,25.63,recife
1969-06-01,24.93,recife
1969-07-01,24.2,recife
1969-08-01,23.7,recife
1969-09-01,24.69,recife
1969-10-01,25.25,recife
1969-11-01,25.85,recife
1969-12-01,25.93,recife
1970-01-01,26.23,recife
1970-02-01,26.16,recife
1970-03-01,25.88,recife
1970-04-01,25.21,recife
1970-05-01,24.7,recife
1970-06-01,24.38,recife
1970-07-01,23.51,recife
1970-08-01,23.54,recife
1970-09-01,24.47,recife
1970-10-01,24.88,recife
1970-11-01,25.47,recife
1970-12-01,26.16,recife
1971-01-01,25.96,recife
1971-02-01,26.22,recife
1971-03-01,26.5,recife
1971-04-01,26.15,recife
1971-05-01,24.94,recife
1971-06-01,24.73,recife
1971-07-01,23.91,recife
1971-08-01,23.57,recife
1971-09-01,24.44,recife
1971-10-01,25.06,recife
1971-11-01,,recife
1971-12-01,25.44,recife
1972-01-01,,recife
1972-02-01,26.05,recife
1972-03-01,25.87,recife
1972-04-01,25.65,recife
1972-05-01,25.1,recife
1972-06-01,24.63,recife
1972-07-01,24.1,recife
1972-08-01,23.54,recife
1972-09-01,24.66,recife
1972-10-01,25.49,recife
1972-11-01,25.51,recife
1972-12-01,26.7,recife
1973-01-01,26.58,recife
1973-02-01,26.84,recife
1973-03-01,26.94,recife
1973-04-01,26.36,recife
1973-05-01,25.81,recife
1973-06-01,25.28,recife
1973-07-01,24.86,recife
1973-08-01,24.67,recife
1973-09-01,24.47,recife
1973-10-01,25.24,recife
1973-11-01,25.86,recife
1973-12-01,,recife
1974-01-01,26.04,recife
1974-02-01,25.88,recife
1974-03-01,26.05,recife
1974-04-01,25.82,recife
1974-05-01,25.24,recife
1974-06-01,24.53,recife
1974-07-01,23.7,recife
1974-08-01,23.76,recife
1974-09-01,24.08,recife
1974-10-01,25.14,recife
1974-11-01,25.63,recife
1974-12-01,25.78,recife
1975-01-01,26.25,recife
1975-02-01,26.35,recife
1975-03-01,26.16,recife
1975-04-01,26.34,recife
1975-05-01,25.08,recife
1975-06-01,24.38,recife
1975-07-01,23.73,recife
1975-08-01,23.89,recife
1975-09-01,24.12,recife
1975-10-01,25.19,recife
1975-11-01,25.57,recife
1975-12-01,25.39,recife
1976-01-01,25.43,recife
1976-02-01,25.27,recife
1976-03-01,25.2,recife
1976-04-01,25.02,recife
1976-05-01,24.44,recife
1976-06-01,24.1,recife
1976-07-01,23.43,recife
1976-08-01,23.42,recife
1976-09-01,24.38,recife
1976-10-01,24.98,recife
1976-11-01,25.41,recife
1976-12-01,25.7,recife
1977-01-01,26.28,recife
1977-02-01,25.94,recife
1977-03-01,26.47,recife
1977-04-01,26.43,recife
1977-05-01,25.56,recife
1977-06-01,24.92,recife
1977-07-01,24.03,recife
1977-08-01,24.05,recife
1977-09-01,24.9,recife
1977-10-01,25.17,recife
1977-11-01,25.96,recife
1977-12-01,26.59,recife
1978-01-01,26.41,recife
1978-02-01,26.35,recife
1978-03-01,25.87,recife
1978-04-01,25.99,recife
1978-05-01,25.55,recife
1978-06-01,24.43,recife
1978-07-01,24.27,recife
1978-08-01,24.02,recife
1978-09-01,,recife
1978-10-01,,recife
1978-11-01,,recife
1978-12-01,,recife
1979-01-01,,recife
1979-02-01,,recife
1979-03-01,,recife
1979-04-01,,recife
1979-05-01,,recife
1979-06-01,,recife
1979-07-01,,recife
1979-08-01,,recife
1979-09-01,,recife
1979-10-01,,recife
1979-11-01,,recife
1979-12-01,,recife
1980-01-01,,recife
1980-02-01,,recife
1980-03-01,,recife
1980-04-01,25.98,recife
1980-05-01,25.41,recife
1980-06-01,24.84,recife
1980-07-01,24.53,recife
1980-08-01,24.52,recife
1980-09-01,24.99,recife
1980-10-01,25.07,recife
1980-11-01,25.88,recife
1980-12-01,25.95,recife
1981-01-01,26.25,recife
1981-02-01,26.47,recife
1981-03-01,26.35,recife
1981-04-01,25.91,recife
1981-05-01,25.37,recife
1981-06-01,24.77,recife
1981-07-01,23.96,recife
1981-08-01,24.03,recife
1981-09-01,24.71,recife
1981-10-01,25.78,recife
1981-11-01,26.54,recife
1981-12-01,26.83,recife
1982-01-01,26.1,recife
1982-02-01,26.04,recife
1982-03-01,26.19,recife
1982-04-01,,recife
1982-05-01,25.53,recife
1982-06-01,24.85,recife
1982-07-01,24.44,recife
1982-08-01,24.46,recife
1982-09-01,24.73,recife
1982-10-01,25.47,recife
1982-11-01,26.07,recife
1982-12-01,26.64,recife
1983-01-01,27.0,recife
1983-02-01,26.9,recife
1983-03-01,27.06,recife
1983-04-01,26.67,recife
1983-05-01,25.94,recife
1983-06-01,25.04,recife
1983-07-01,24.53,recife
1983-08-01,24.88,recife
1983-09-01,25.24,recife
1983-10-01,25.75,recife
1983-11-01,25.57,recife
1983-12-01,26.59,recife
1984-01-01,26.71,recife
1984-02-01,27.54,recife
1984-03-01,27.42,recife
1984-04-01,26.44,recife
1984-05-01,25.88,recife
1984-06-01,25.32,recife
1984-07-01,24.42,recife
1984-08-01,24.64,recife
1984-09-01,24.8,recife
1984-10-01,25.61,recife
1984-11-01,26.13,recife
1984-12-01,26.59,recife
1985-01-01,27.62,recife
1985-02-01,26.44,recife
1985-03-01,26.62,recife
1985-04-01,,recife
1985-05-01,25.8,recife
1985-06-01,25.45,recife
1985-07-01,24.51,recife
1985-08-01,24.76,recife
1985-09-01,24.96,recife
1985-10-01,25.49,recife
1985-11-01,25.97,recife
1985-12-01,26.11,recife
1986-01-01,26.69,recife
1986-02-01,26.52,recife
1986-03-01,26.34,recife
1986-04-01,26.34,recife
1986-05-01,25.84,recife
1986-06-01,24.8,recife
1986-07-01,24.35,recife
1986-08-01,24.51,recife
1986-09-01,24.86,recife
1986-10-01,25.53,recife
1986-11-01,26.5,recife
1986-12-01,26.14,recife
1987-01-01,26.46,recife
1987-02-01,26.85,recife
1987-03-01,26.73,recife
1987-04-01,26.96,recife
1987-05-01,26.44,recife
1987-06-01,25.67,recife
1987-07-01,25.18,recife
1987-08-01,25.3,recife
1987-09-01,25.07,recife
1987-10-01,25.29,recife
1987-11-01,26.55,recife
1987-12-01,27.18,recife
1988-01-01,27.4,recife
1988-02-01,27.31,recife
1988-03-01,27.65,recife
1988-04-01,26.84,recife
1988-05-01,26.06,recife
1988-06-01,25.35,recife
1988-07-01,24.48,recife
1988-08-01,24.1,recife
1988-09-01,24.93,recife
1988-10-01,26.46,recife
1988-11-01,26.63,recife
1988-12-01,26.48,recife
1989-01-01,26.41,recife
1989-02-01,26.68,recife
1989-03-01,26.91,recife
1989-04-01,26.34,recife
1989-05-01,26.03,recife
1989-06-01,25.15,recife
1989-07-01,24.26,recife
1989-08-01,24.63,recife
1989-09-01,25.23,recife
1989-10-01,25.8,recife
1989-11-01,26.33,recife
1989-12-01,27.01,recife
1990-01-01,26.35,recife
1990-02-01,26.44,recife
1990-03-01,27.05,recife
1990-04-01,26.65,recife
1990-05-01,25.55,recife
1990-06-01,25.02,recife
1990-07-01,24.69,recife
1990-08-01,24.39,recife
1990-09-01,24.94,recife
1990-10-01,25.86,recife
1990-11-01,26.61,recife
1990-12-01,25.65,recife
1991-01-01,27.18,recife
1991-02-01,27.38,recife
1991-03-01,27.0,recife
1991-04-01,26.41,recife
1991-05-01,26.09,recife
1991-06-01,25.39,recife
1991-07-01,24.4,recife
1991-08-01,24.08,recife
1991-09-01,24.64,recife
1991-10-01,24.92,recife
1991-11-01,25.44,recife
1991-12-01,26.13,recife
1992-01-01,26.8,recife
1992-02-01,26.78,recife
1992-03-01,26.6,recife
1992-04-01,26.84,recife
1992-05-01,25.83,recife
1992-06-01,24.91,recife
1992-07-01,24.34,recife
1992-08-01,24.36,recife
1992-09-01,24.97,recife
1992-10-01,25.44,recife
1992-11-01,25.67,recife
1992-12-01,26.39,recife
1993-01-01,26.63,recife
1993-02-01,26.82,recife
1993-03-01,26.63,recife
1993-04-01,26.56,recife
1993-05-01,25.87,recife
1993-06-01,24.94,recife
1993-07-01,24.19,recife
1993-08-01,24.43,recife
1993-09-01,25.38,recife
1993-10-01,26.54,recife
1993-11-01,27.25,recife
1993-12-01,27.28,recife
1994-01-01,26.79,recife
1994-02-01,27.29,recife
1994-03-01,27.48,recife
1994-04-01,26.51,recife
1994-05-01,25.83,recife
1994-06-01,25.48,recife
1994-07-01,24.76,recife
1994-08-01,24.53,recife
1994-09-01,24.93,recife
1994-10-01,25.97,recife
1994-11-01,26.22,recife
1994-12-01,27.04,recife
1995-01-01,26.62,recife
1995-02-01,26.8,recife
1995-03-01,27.09,recife
1995-04-01,26.51,recife
1995-05-01,25.97,recife
1995-06-01,24.53,recife
1995-07-01,24.64,recife
1995-08-01,24.08,recife
1995-09-01,25.19,recife
1995-10-01,26.35,recife
1995-11-01,26.45,recife
1995-12-01,26.82,recife
1996-01-01,27.36,recife
1996-02-01,26.89,recife
1996-03-01,27.28,recife
1996-04-01,26.78,recife
1996-05-01,26.24,recife
1996-06-01,25.24,recife
1996-07-01,24.66,recife
1996-08-01,24.92,recife
1996-09-01,25.26,recife
1996-10-01,26.49,recife
1996-11-01,26.7,recife
1996-12-01,27.04,recife
1997-01-01,27.63,recife
1997-02-01,26.87,recife
1997-03-01,26.84,recife
1997-04-01,26.3,recife
1997-05-01,25.81,recife
1997-06-01,24.68,recife
1997-07-01,24.23,recife
1997-08-01,24.46,recife
1997-09-01,25.03,recife
1997-10-01,26.38,recife
1997-11-01,26.76,recife
1997-12-01,27.06,recife
1998-01-01,27.71,recife
1998-02-01,28.57,recife
1998-03-01,28.42,recife
1998-04-01,27.8,recife
1998-05-01,26.46,recife
1998-06-01,25.44,recife
1998-07-01,24.87,recife
1998-08-01,24.73,recife
1998-09-01,25.25,recife
1998-10-01,26.23,recife
1998-11-01,26.89,recife
1998-12-01,27.28,recife
1999-01-01,27.17,recife
1999-02-01,27.81,recife
1999-03-01,27.35,recife
1999-04-01,26.73,recife
1999-05-01,26.07,recife
1999-06-01,25.32,recife
1999-07-01,24.59,recife
1999-08-01,23.99,recife
1999-09-01,25.38,recife
1999-10-01,25.82,recife
1999-11-01,26.66,recife
1999-12-01,27.21,recife
2000-01-01,26.58,recife
2000-02-01,26.94,recife
2000-03-01,26.94,recife
2000-04-01,26.57,recife
2000-05-01,25.91,recife
2000-06-01,25.12,recife
2000-07-01,24.48,recife
2000-08-01,24.57,recife
2000-09-01,25.08,recife
2000-10-01,26.12,recife
2000-11-01,26.23,recife
2000-12-01,25.88,recife
2001-01-01,26.31,recife
2001-02-01,27.18,recife
2001-03-01,26.95,recife
2001-04-01,26.28,recife
2001-05-01,26.07,recife
2001-06-01,25.13,recife
2001-07-01,24.76,recife
2001-08-01,24.7,recife
2001-09-01,25.39,recife
2001-10-01,26.41,recife
2001-11-01,26.81,recife
2001-12-01,27.44,recife
2002-01-01,26.6,recife
2002-02-01,26.96,recife
2002-03-01,26.75,recife
2002-04-01,26.58,recife
2002-05-01,26.25,recife
2002-06-01,25.19,recife
2002-07-01,24.92,recife
2002-08-01,24.66,recife
2002-09-01,25.21,recife
2002-10-01,26.06,recife
2002-11-01,26.31,recife
2002-12-01,27.27,recife
2003-01-01,27.18,recife
2003-02-01,26.92,recife
2003-03-01,26.81,recife
2003-04-01,26.76,recife
2003-05-01,26.48,recife
2003-06-01,24.85,recife
2003-07-01,24.43,recife
2003-08-01,24.45,recife
2003-09-01,25.3,recife
2003-10-01,26.16,recife
2003-11-01,27.14,recife
2003-12-01,27.58,recife
2004-01-01,27.33,recife
2004-02-01,26.94,recife
2004-03-01,27.13,recife
2004-04-01,26.69,recife
2004-05-01,25.96,recife
2004-06-01,25.18,recife
2004-07-01,24.43,recife
2004-08-01,24.37,recife
2004-09-01,25.07,recife
2004-10-01,26.07,recife
2004-11-01,26.89,recife
2004-12-01,27.05,recife
2005-01-01,27.54,recife
2005-02-01,27.93,recife
2005-03-01,28.03,recife
2005-04-01,27.06,recife
2005-05-01,26.09,recife
2005-06-01,25.31,recife
2005-07-01,24.53,recife
2005-08-01,24.45,recife
2005-09-01,25.25,recife
2005-10-01,25.91,recife
2005-11-01,27.09,recife
2005-12-01,26.67,recife
2006-01-01,27.13,recife
2006-02-01,27.67,recife
2006-03-01,27.32,recife
2006-04-01,26.75,recife
2006-05-01,26.19,recife
2006-06-01,25.22,recife
2006-07-01,24.76,recife
2006-08-01,24.79,recife
2006-09-01,25.4,recife
2006-10-01,26.54,recife
2006-11-01,26.89,recife
2006-12-01,26.8,recife
2007-01-01,26.98,recife
2007-02-01,27.42,recife
2007-03-01,26.83,recife
2007-04-01,26.49,recife
2007-05-01,26.09,recife
2007-06-01,25.03,recife
2007-07-01,24.64,recife
2007-08-01,24.68,recife
2007-09-01,24.68,recife
2007-10-01,25.57,recife
2007-11-01,26.68,recife
2007-12-01,27.05,recife
2008-01-01,26.9,recife
2008-02-01,27.4,recife
2008-03-01,27.05,recife
2008-04-01,26.15,recife
2008-05-01,25.52,recife
2008-06-01,24.59,recife
2008-07-01,23.99,recife
2008-08-01,23.94,recife
2008-09-01,25.45,recife
2008-10-01,26.19,recife
2008-11-01,26.8,recife
2008-12-01,27.02,recife
2009-01-01,27.07,recife
2009-02-01,26.52,recife
2009-03-01,27.01,recife
2009-04-01,26.75,recife
2009-05-01,26.25,recife
2009-06-01,25.42,recife
2009-07-01,25.14,recife
2009-08-01,25.05,recife
2009-09-01,25.7,recife
2009-10-01,26.11,recife
2009-11-01,27.02,recife
2009-12-01,27.37,recife
2010-01-01,26.7,recife
2010-02-01,27.82,recife
2010-03-01,27.83,recife
2010-04-01,27.21,recife
2010-05-01,26.52,recife
2010-06-01,25.87,recife
